Id,Score
1,4.341932001956637
2,3.863055432082649
3,4.610573962139326
4,3.708055043381691
5,2.9021703642448635
6,4.245842246571215
7,4.557704235495979
8,4.593230215382931
9,3.9537593621706892
10,3.824424863854486
11,3.6405967261337464
12,4.83246138202893
13,4.60874411352207
14,2.9047011648953767
15,3.4039691950014257
16,3.4261903702557555
17,4.352054128950908
18,3.9027340456747623
19,3.7619445068422683
20,1.9910926217084395
21,2.7007474333987886
22,3.0348195501504494
23,2.1765664630316666
24,2.9846507441683023
25,3.3209938652634783
26,2.7199479406444302
27,3.124391646820249
28,2.5984364540902254
29,2.9284267538213147
30,3.0988110201182266
31,5.0
32,3.8002939884308065
33,3.876092351523242
34,3.8870580540770234
35,3.6416342705775913
36,5.0
37,4.2144067608193145
38,3.818111941155827
39,5.0
40,4.538503012023435
41,3.682658237169754
42,3.19641595634149
43,3.769238217118949
44,4.05131155806275
45,1.5907851836591753
46,2.38390845821222
47,3.3504246899158128
48,1.3601932457638188
49,1.129718392070906
50,2.71996816156208
51,4.399201762359018
52,4.469052566537389
53,3.5846601339342934
54,3.976586386113185
55,4.246212280739232
56,3.3808852637092848
57,2.7172595220580655
58,3.9151272707556863
59,4.081301850350622
60,4.204825049068464
61,3.758436470104159
62,4.244491666622207
63,3.990463669624064
64,4.72948628797066
65,3.707946618793968
66,4.849629697853409
67,4.450396893763732
68,4.547829390840003
69,4.795666292855478
70,4.693055461435498
71,4.723596326945813
72,4.996075785035472
73,4.6571276318729495
74,4.5504506136190646
75,4.59122230925778
76,3.598814453869296
77,3.135262711926755
78,4.014182665570361
79,2.3143883376522876
80,3.9752593605818944
81,4.1463849713067535
82,4.3381681036829285
83,4.367674310125649
84,4.293424126821796
85,4.735296133574578
86,5.0
87,4.161056679708549
88,5.0
89,4.24926789658805
90,3.5987768372170836
91,4.219382486384509
92,3.791911281232237
93,4.562705790219778
94,4.191515235386665
95,4.443850488332387
96,4.0157138453784365
97,4.159027971753734
98,4.522943031331826
99,4.335658339303309
100,4.461580186677543
101,2.9465413443274873
102,2.9212895862540265
103,3.6898076720315345
104,3.336276264630226
105,3.62757746558984
106,3.629810396095781
107,3.7287222807494143
108,2.746598638208305
109,3.8182417260850534
110,4.230221178759562
111,4.525132314759614
112,4.831122973101489
113,4.4555533808142735
114,4.575893035898703
115,4.390860974680273
116,4.679065640506809
117,4.537222905288571
118,4.700188168029983
119,4.6002097282482115
120,4.96267312065369
121,4.548373975987112
122,4.763613537055736
123,4.058985299835811
124,3.8669144719440807
125,3.837842017863201
126,4.788542573035654
127,4.5615270686281395
128,2.571913005554878
129,4.569671673130238
130,3.923602467727375
131,4.513872424660834
132,4.5676026476514275
133,3.996100440200573
134,4.516519840518651
135,4.267319013816678
136,4.437597238966761
137,4.81989309870797
138,4.468631335094988
139,4.265227044414625
140,4.379318464080582
141,3.771655050702524
142,4.320966247982807
143,3.652540989454936
144,3.088154661825083
145,2.9404098639536125
146,2.9834401067696543
147,1.9462753470793794
148,3.065529873439891
149,3.2612540288603085
150,3.3822003656292363
151,4.305182582656877
152,4.502648979442419
153,5.0
154,4.707995301750721
155,5.0
156,5.0
157,4.744188743592574
158,4.520580945984109
159,4.733442860530214
160,3.508146673485284
161,3.631313769743846
162,3.8345916057884786
163,3.6768536597508144
164,3.3984300862731045
165,2.8582974837426605
166,3.718869964651141
167,3.686657074290018
168,2.714434770853263
169,3.8200693786254707
170,2.8518583972614264
171,3.422968101110028
172,4.443044287139262
173,5.0
174,3.615560825743904
175,3.776474805284195
176,5.0
177,3.9474912033513654
178,4.363936704307921
179,3.2590347633241077
180,3.054738768774193
181,3.6798724172331445
182,3.9747647266022534
183,3.258286883218764
184,4.109629654993623
185,3.7615536851278657
186,4.227293451666712
187,3.8489148254334236
188,3.79063540483879
189,3.7024003417620417
190,3.39022426711142
191,3.0354385883322257
192,3.4488012608400975
193,3.326804699117319
194,2.8099865805355098
195,3.2762910042682485
196,3.345300037663492
197,3.793481831047851
198,2.6118486268055694
199,3.3726235561752227
200,3.364136165636511
201,1.2636863623711632
202,3.969286677132824
203,3.5853747300211456
204,3.583580040502653
205,3.099592011697796
206,1.610843798999353
207,2.7636164009882442
208,4.189648573840315
209,3.5034447233765986
210,2.183934971434163
211,4.365202054533263
212,3.1288572017909715
213,4.227967683869348
214,4.03389149146287
215,4.246308340088316
216,2.549358953711623
217,2.3303969160659186
218,4.28592365124179
219,4.671487230717727
220,2.979005669785212
221,4.491914779962892
222,3.9449176461844546
223,4.024796895451387
224,4.043252549714328
225,3.0027847489305657
226,4.064639143102582
227,3.1502324645896413
228,3.2522577615414265
229,4.561425609153545
230,3.4908683673905214
231,5.0
232,4.224362038094467
233,4.580676842468586
234,4.840786043648354
235,4.067236479550983
236,3.6292836758850475
237,4.759789489626524
238,3.652590559547898
239,4.059088687597831
240,4.399386393789811
241,3.9207778781333333
242,4.3702686297425695
243,4.28800998923731
244,4.223265109610663
245,4.010316979343198
246,4.325463643904232
247,4.396589688059099
248,4.201193059728615
249,3.373124908439527
250,3.8309186355371563
251,3.456218264435292
252,3.203546091234786
253,2.9397847204953127
254,2.372581496894303
255,3.7754398357907966
256,2.6881818279613716
257,2.8896999679640736
258,1.7244575454795923
259,2.756891760062583
260,2.9406407648431045
261,2.9795150537777215
262,3.983051497395654
263,3.190955911921565
264,3.3619474463611496
265,2.5500546626693774
266,3.861961849034965
267,3.127531426025903
268,3.38829244508016
269,3.3317870791995228
270,2.5203749168554905
271,4.168447871593451
272,4.290166304858649
273,3.8005418796393693
274,4.517016847811227
275,4.638029782407084
276,4.1726817063158474
277,4.014857187784468
278,3.578650503034657
279,4.216281096513244
280,3.308827312742709
281,4.589676647471801
282,4.7597606424132515
283,3.3727698131086576
284,3.7350038857417402
285,3.0629986233569033
286,3.004811540904391
287,2.8217825742970843
288,3.4815233145857345
289,3.4711750436781257
290,3.9198203901964668
291,4.018153982540587
292,4.254542119430649
293,3.8730039196912625
294,4.524120200483877
295,3.8934066710445463
296,4.366550272163619
297,3.1121395243367718
298,3.0273589945064865
299,2.1113146556926727
300,4.408565760959611
301,4.580405679842639
302,4.482649201562064
303,3.5690030487854285
304,4.344183243631616
305,3.912919868566544
306,3.9316476284126836
307,4.334552632373268
308,2.8335053005495627
309,3.7103102945152715
310,3.4849129159605337
311,3.527376201193598
312,3.5560444790000165
313,3.8193265023497007
314,3.522513761609583
315,3.572988846529889
316,3.758503493251891
317,2.97210640590562
318,2.9431240717780573
319,3.3404510137224976
320,3.5915921329007543
321,3.901749650982161
322,3.4204040089356202
323,4.089948231818712
324,4.134791796230845
325,3.815467949679091
326,4.212076825920494
327,4.071010519915671
328,3.670123624271644
329,3.250805516898243
330,3.5923344292636
331,4.97644654826249
332,3.062476748068947
333,2.507093779180761
334,4.8061347426763525
335,4.386727373343299
336,3.128885832145337
337,3.860063041015979
338,3.6285694670007516
339,3.515060095911498
340,3.618409831100983
341,3.207280330085089
342,2.201784988932032
343,2.4910946075455267
344,2.8332049049048145
345,3.1326184651129183
346,3.271175222612565
347,3.0050424897314674
348,2.5921188716879002
349,2.4335240280376205
350,2.8057913463517696
351,4.094170590656001
352,4.334926745834984
353,4.259830890542872
354,3.326485363361063
355,4.032755218353251
356,3.3006352715951985
357,4.475877959108681
358,4.115021479618623
359,4.022682950809887
360,3.225332093655933
361,3.6730383883144837
362,4.138246360662025
363,4.089660846358791
364,4.1625508887881555
365,4.334677134881463
366,3.9014090134972528
367,4.4362905369356875
368,3.9417059865775412
369,2.289845760127741
370,3.317895273955015
371,5.0
372,3.6677747309748634
373,3.97605247952555
374,5.0
375,4.867587057034605
376,3.9124327806164367
377,4.482561109145397
378,3.8566297280238295
379,2.9253402583310573
380,2.1576192761382
381,4.085217440362048
382,4.560586823788182
383,4.229494218707117
384,4.743913643904048
385,4.1561726592655495
386,4.503978577715565
387,3.6407911113948535
388,3.4611831485736326
389,2.795400789400961
390,3.49268349863636
391,1.7793860574286242
392,3.0245335231528436
393,3.392989473813875
394,2.6775612765098455
395,3.0607673890642504
396,3.136195367803006
397,3.265247155104257
398,3.28336544874454
399,2.541886455328522
400,2.831632125837865
401,3.657604293390272
402,3.4596650239925717
403,4.193588104396961
404,4.046027098202726
405,3.5392574849520626
406,3.957785653833176
407,3.866977512418634
408,3.501523775380718
409,3.7798916825095885
410,3.366908567754702
411,3.7944710596085063
412,4.539079073681227
413,4.043339999619703
414,3.672301427623181
415,4.624069862763114
416,3.465623334325323
417,4.293108668908696
418,3.8307777353268486
419,4.664915441176943
420,3.1343253895817416
421,3.8039440466936876
422,3.856266684338499
423,3.4835552640938037
424,2.364528174009962
425,3.5979407880278376
426,3.8664674690934504
427,3.9323537672163162
428,4.294968050116354
429,3.266795217656501
430,3.543368396611931
431,3.855065235467859
432,4.154888164670922
433,3.278381586111128
434,4.1939173036196395
435,3.337862792493599
436,3.971399429214838
437,3.202535758450448
438,4.006509486954595
439,3.412222356198174
440,3.7706318812686197
441,3.991438616801976
442,3.8541505602153467
443,3.23748054193127
444,3.584741923417822
445,4.864668819487258
446,3.2741647493364416
447,4.009900030802464
448,3.374718681500645
449,3.521586439346292
450,3.2681410166351306
451,4.071480888112774
452,4.1310419266925305
453,3.852226946906861
454,3.2101286716714803
455,4.511486917315647
456,4.102545265229421
457,3.8359552028154202
458,3.6168583416432947
459,4.2627272786728305
460,4.73201063432853
461,3.861667144494211
462,3.41135183301782
463,4.1840872879414475
464,4.098115308731311
465,2.465251583312381
466,2.6487559697935836
467,3.541118393677083
468,3.939115480839377
469,2.305471928139367
470,3.1458001462052056
471,4.674107925611473
472,4.282637370274847
473,2.6559008569300984
474,2.8568176246267063
475,2.9342782483987095
476,4.413503257192984
477,3.640059459706775
478,4.100389021490647
479,2.738640307201895
480,3.427243606502094
481,3.5882707795221904
482,2.7262153441294936
483,4.009452146160614
484,3.7280697735800414
485,2.191956068022627
486,3.1925540739418388
487,2.551501217730885
488,3.4498680889964533
489,3.341637989514348
490,1.4525607389254067
491,4.155055295135899
492,3.778825203275289
493,2.9665192124694704
494,4.375647974759539
495,3.587752333945489
496,3.923627285042231
497,2.5712616915382847
498,4.6812153343534515
499,2.1755389643589806
500,3.826415377050319
501,4.437337656853867
502,3.65100960237175
503,3.6454626074766043
504,3.222660899929857
505,4.03319225851451
506,3.866679723138162
507,3.394776423835533
508,3.930919966765684
509,3.6533786186574266
510,3.1920756968431423
511,4.474045169115884
512,5.0
513,3.9477947766386166
514,4.454999494670437
515,3.883610045189878
516,3.761294736854153
517,4.925358900524692
518,4.082457959510052
519,4.904896155182016
520,4.624169924086173
521,3.75863745720095
522,3.9451518545926945
523,4.493355960125383
524,4.176419383685514
525,4.013388500124781
526,3.9683558578874436
527,3.6912246751424673
528,3.9049516612012525
529,4.042052658848846
530,3.8492010002470782
531,3.782348895284468
532,4.463571159208909
533,4.273932492465413
534,4.441525878706868
535,4.356065829304411
536,3.581455755752514
537,3.0909173962467174
538,3.70854439662446
539,4.083534897962318
540,3.3549842357126556
541,4.16095451018109
542,4.012134188483235
543,4.617710922145912
544,2.259750663761377
545,4.035035655014575
546,3.561584624137961
547,3.1659276344266023
548,3.4951001378647333
549,3.7946481844872024
550,2.8209753404645443
551,4.026610268992579
552,3.679824592106062
553,4.0959368545017
554,4.13951671296971
555,3.8933646269659916
556,3.4552715229595448
557,3.588807501777036
558,3.8111009167193908
559,3.503280061466084
560,3.258696742565612
561,4.297755686785234
562,4.5868539603158585
563,4.428620085968866
564,2.7201377963561355
565,3.702299498407239
566,4.0591255760065525
567,3.3663467945272343
568,3.3544998312079013
569,2.9567390613500173
570,3.3985548056041526
571,4.409361337559954
572,4.523193567885692
573,3.9684991492562744
574,3.9302724231804596
575,4.200402865382586
576,3.878695091754005
577,4.458294143776493
578,4.2295850245846855
579,4.487050280104315
580,4.06318042632273
581,4.942220390801442
582,4.581307090475686
583,4.136887924275449
584,3.9626893851444023
585,3.2236040162375543
586,3.6253211885279297
587,3.779029337793018
588,4.348926016294877
589,3.92619256677159
590,2.815604148692703
591,4.493980968332922
592,3.906730417708099
593,4.354780009884133
594,3.918000066860983
595,3.808436053646622
596,4.59103545361706
597,4.455403222237759
598,4.170922802369413
599,4.229360115832931
600,4.201250059371975
601,1.4674284097450125
602,3.0968668363048324
603,2.107174892159816
604,3.063615397889122
605,2.6762443191287053
606,2.0761052159411184
607,2.524583502091163
608,2.328009724547148
609,2.8401810384580712
610,2.1912961981145758
611,4.466704809992183
612,2.7424152300069444
613,3.6257130354043783
614,3.226219151703355
615,3.695923277679862
616,3.6674042360810715
617,4.1884220401109555
618,2.6858856178738417
619,3.123356399660223
620,2.9677614656659586
621,3.3635475278855775
622,3.938554671801813
623,3.9366738967201287
624,3.7041119953002504
625,3.2975140047022213
626,3.185450644457653
627,2.7004375277852013
628,3.8148676829594583
629,2.6740479207703842
630,2.792270434667622
631,3.6032284988229537
632,4.167364525578098
633,3.6572634881636548
634,3.3119586298059778
635,3.892731770476944
636,3.997163120076995
637,3.7543318408378954
638,4.001412384581286
639,3.68174665062956
640,3.828237586273093
641,3.5650958014489937
642,3.906583717691896
643,4.413152031767305
644,4.181805420591834
645,4.045928764524017
646,4.439076781589409
647,4.178431560189939
648,4.04750507776435
649,3.706233993295883
650,4.163256785211457
651,3.7911360288742193
652,3.8152415467390135
653,4.052927506018937
654,4.197144922284279
655,3.58375953706527
656,3.8180156661197646
657,3.973369922501031
658,3.7585901742235253
659,3.5299713768470915
660,2.849331592110346
661,4.317065698159349
662,4.880850674216438
663,4.114549047845852
664,4.0662492779026165
665,4.01348627826463
666,3.016252932189373
667,3.890764915952329
668,2.4039417016255946
669,3.4923434363044166
670,2.9117207877078553
671,4.348562440416233
672,3.3904325857997275
673,2.4637269876632617
674,4.138877757608663
675,3.3398696980083535
676,3.00909182533242
677,3.0203913254089345
678,2.658092987196098
679,3.149844386546217
680,2.201563588121811
681,4.748779066904157
682,5.0
683,4.64286399352358
684,4.447471365252775
685,3.4722304122495444
686,4.014964778388954
687,3.812590223271387
688,4.0783165516638125
689,3.2262944892271364
690,4.754364973658766
691,4.515827422454835
692,3.780535840608436
693,3.966188810189455
694,3.043856351378447
695,3.2773874258641813
696,3.729654973119641
697,3.592040172948483
698,3.548979409574561
699,3.677534043575406
700,2.820978165916701
701,3.578531998460461
702,3.861634021180186
703,4.3825687861527935
704,3.2850393976979637
705,3.7727237347233107
706,4.570567154204779
707,3.4475610846189917
708,4.312877141472261
709,3.439107333444513
710,4.662067585759921
711,4.475520365946908
712,3.5011732267106566
713,3.8301389929226346
714,3.9051272623683317
715,3.943388384080387
716,3.983491353939585
717,3.15954087146862
718,4.1775069319719265
719,3.9036552004230414
720,3.560141872064623
721,4.38173463220868
722,4.687768492888707
723,2.5543106499201933
724,4.7423629891221175
725,4.055970448718755
726,4.602277919585504
727,4.303583279108324
728,4.545042954715977
729,3.439355176924548
730,4.416087229693472
731,3.9227755891482845
732,3.8951078240651618
733,4.212032766325723
734,3.778552464054566
735,3.917857917445109
736,4.570175688369281
737,3.832109277421038
738,3.778931136360365
739,3.5184735814969956
740,3.5493567685752136
741,3.3561471692492613
742,3.814481599633941
743,4.009315025274482
744,4.380637885742688
745,3.7490773853173187
746,2.8041125905273763
747,2.8276652999562746
748,4.260939541197711
749,3.37094595334428
750,4.463122695171802
751,4.537357605048019
752,3.9289324330385162
753,4.32878476183061
754,4.40016415165341
755,4.171178921830779
756,3.849273681073269
757,3.818629111609323
758,3.807400891285686
759,3.356489600091349
760,3.8358082661529904
761,4.259884532434125
762,4.184953854346929
763,3.184974530663153
764,4.275033362934677
765,3.9350987435068188
766,3.677458531046485
767,4.268278189719051
768,4.4816811553491975
769,4.1796861422097455
770,4.22114216144577
771,3.418483623340496
772,4.018520747453211
773,3.711919061571946
774,2.848357527211145
775,4.222239159737711
776,2.722660251986234
777,2.3691065039032813
778,2.4061388046189567
779,3.0249066302539696
780,2.337556800861906
781,4.388456468493688
782,4.464051713802571
783,4.474220891350097
784,4.714430797247971
785,4.466956514449272
786,3.7127311714093345
787,4.379528356760771
788,4.178776415632103
789,3.67160207391923
790,4.135073397894271
791,3.985762521195392
792,4.444772639733939
793,3.896227260397711
794,4.417974176387989
795,4.568650498021257
796,4.1725291334455115
797,4.563095062458823
798,3.4917317703679247
799,3.7690915502065305
800,3.306944387779666
801,2.925076761235432
802,4.3763066271434194
803,3.878579084078302
804,2.999674793847087
805,3.409034151985766
806,4.433950615847234
807,3.6557486833341732
808,3.2101657864185724
809,3.788494131623611
810,2.685354170404838
811,3.8717559027181028
812,3.893332072960148
813,3.8121125778835174
814,4.097158071534048
815,2.9957891307455986
816,3.325456020229101
817,2.563516295699298
818,2.1708307910420306
819,2.5038850337157106
820,3.1282894734242532
821,3.240183106707759
822,4.218193171572214
823,4.5740433869721215
824,4.335679929768446
825,3.711983277095319
826,3.520712951540542
827,4.289852236234049
828,3.6266498132893465
829,3.3298000929415896
830,3.832478625102947
831,4.320997376866462
832,3.69508964994453
833,3.682317563199206
834,3.4334739103583414
835,3.3077965867168477
836,4.697823467057384
837,3.926343767099846
838,3.729952866846546
839,3.5359906308852826
840,2.9719234206188956
841,3.327006972494293
842,3.3905767212545825
843,3.662270312825374
844,2.683830028830944
845,4.42551635802019
846,3.474013343079891
