Id,Score
1,4.0
2,3.870468876856924
3,4.255014397219579
4,3.6463911879538755
5,2.7657467874451265
6,4.0
7,4.51211452081133
8,4.440370935259248
9,4.0
10,3.8296748355664754
11,3.629038299409254
12,4.350218720203033
13,4.303161508743863
14,3.0
15,3.2257695303829834
16,3.0
17,4.0
18,3.7809710035368993
19,3.3265983015668303
20,2.407790205069249
21,2.6655279219640318
22,2.6406886997768315
23,2.62100049569263
24,2.7372839565303324
25,3.0
26,2.701159307654976
27,3.5006733008989976
28,3.0
29,3.182615869873239
30,3.0
31,4.0
32,3.6141553893152953
33,3.2183906484885374
34,3.660757942041908
35,3.388067919198775
36,4.344838182626588
37,3.85583611830608
38,2.7366284426908094
39,4.0
40,4.325487109283798
41,3.7490250019249047
42,3.1271640534360814
43,3.29013312834317
44,4.0
45,2.0
46,2.4145539732167225
47,3.301454599529489
48,2.0
49,2.1859786570608954
50,2.484876786174377
51,4.0
52,4.274258302665082
53,3.538795483285552
54,3.894847326533199
55,4.0
56,3.288624692674292
57,3.0
58,4.0
59,4.0
60,4.0
61,4.104888607247002
62,4.182897012874015
63,4.0
64,4.451753644045777
65,3.5812681928161756
66,4.715921247173832
67,4.212977294312056
68,4.4873960185995925
69,4.545218649114528
70,4.501668113729267
71,4.553808734763824
72,4.783945261551284
73,4.552987511662593
74,4.477940185566903
75,4.343142169356738
76,3.3027735579339867
77,3.0
78,3.877688670243932
79,2.1817957252712525
80,3.8718132399901486
81,3.2538404116607205
82,3.7498025627481923
83,4.0
84,3.8306195205972187
85,4.246529580476063
86,4.0
87,3.898854540789001
88,4.0
89,4.378173410898063
90,3.5456070298856353
91,4.1899215641345835
92,3.5497729690557285
93,4.559931777515806
94,4.181636293295303
95,4.4625972307225
96,3.8599281942349495
97,4.114543780331457
98,4.408405536324179
99,4.248297305098618
100,4.266654362042405
101,2.7727689054723133
102,2.7406945954221587
103,3.5804971883516576
104,3.0
105,3.4874210882826886
106,3.455568665984636
107,3.3322590075766514
108,2.762294095689189
109,3.721207379679475
110,3.647135879426813
111,4.363123258509979
112,4.51626865566773
113,4.362328071120241
114,4.216317689540793
115,4.417309766585261
116,4.478672429081696
117,4.349368390608869
118,4.540997063571381
119,4.192409093412782
120,4.514768206519739
121,4.302533705873606
122,4.454771620805832
123,3.8586055187785626
124,4.189962463475208
125,4.0
126,4.0
127,3.724778927167956
128,2.474648180605465
129,4.0
130,3.790854176766706
131,4.0
132,4.493171302150659
133,3.5967266676213896
134,4.409875690575479
135,4.0
136,4.212303312257387
137,4.575779488886614
138,4.775422935472893
139,4.148268228313919
140,4.535854703745904
141,3.37974971321627
142,3.661191376937421
143,3.1524442077835424
144,3.176025201538263
145,3.0
146,3.0
147,2.6299449862836677
148,3.119102229402277
149,3.3403272676780578
150,3.0
151,4.6305444754122576
152,4.415021826758653
153,5.0
154,4.743529054153034
155,4.8036469283046985
156,4.903898156451979
157,4.602618533810732
158,4.447526073579204
159,4.610895495745263
160,3.565137473624761
161,3.5365201842337086
162,3.6618106816041753
163,3.456635610728968
164,3.3574851311707046
165,3.0
166,3.5880552562414483
167,3.444481515651338
168,2.837353225491814
169,3.4887956456165803
170,3.308509462492849
171,3.5310921779255917
172,4.427986666343661
173,4.0
174,3.7993690679533585
175,3.7188859265083622
176,4.681097729884455
177,3.7854155340746267
178,4.242720999876435
179,3.4666070232556963
180,3.2600212514990825
181,3.313720189854951
182,3.635217926358113
183,3.1544572262549226
184,3.552089478096965
185,3.1794716453145195
186,3.882820217579042
187,3.538391097259788
188,3.584690772561951
189,3.538723960347197
190,3.3702387529593665
191,3.309974651409141
192,3.4589119089784486
193,3.445857212279384
194,3.2924726340886656
195,3.295729483856359
196,3.443356179105551
197,3.3446993305402444
198,3.117919061024772
199,3.286220444364781
200,3.1543287200830545
201,2.145903940459158
202,4.0
203,3.473745794016988
204,3.548029699297457
205,3.3975942681754745
206,2.0
207,2.261300587785873
208,3.7857403703631056
209,3.6321808047222217
210,2.4980298503823075
211,4.423117687374038
212,3.0
213,4.0
214,3.6849628130643333
215,4.112095275592853
216,3.0
217,2.289552539371976
218,3.872213858014213
219,4.326520168474821
220,2.863190863025565
221,4.13641016018928
222,4.0
223,3.825403351977428
224,3.789192486333963
225,3.0
226,3.82628515688677
227,3.1822181839653205
228,3.3891377110256684
229,4.0
230,3.210372946823254
231,4.9403760376187895
232,4.27859703476176
233,4.370230691874171
234,4.645182752127401
235,4.0
236,3.8502487729194974
237,4.70639619856522
238,3.6231095532077684
239,4.0
240,4.0
241,3.765252178093238
242,4.234994664816795
243,4.0
244,4.0
245,4.0
246,4.0
247,4.177888108012271
248,4.217756060511539
249,3.395462263705589
250,3.7097381218024394
251,3.328158607298945
252,3.136100526849003
253,3.0
254,2.6177922236380824
255,3.525335219849765
256,2.836956511899459
257,3.0
258,2.120362762993178
259,2.733813737238073
260,3.0
261,3.0
262,3.8235112064893007
263,2.8342313165638138
264,3.5420559296246505
265,2.416515154008984
266,3.759870909142069
267,3.1787106613737444
268,3.189676786548741
269,2.763899605953744
270,2.499375515819947
271,4.171626724131018
272,4.341438626294804
273,3.83823559362801
274,4.50023446019822
275,4.626677267690433
276,4.0
277,4.0
278,3.509941942361673
279,4.11442667602821
280,3.3652865655820627
281,4.217289246803829
282,4.191886397834487
283,3.248902712940635
284,3.457289661106629
285,3.0
286,2.730950305267456
287,2.7109969796899924
288,3.2004419431696447
289,3.3053907118035233
290,3.3709153238419636
291,4.0
292,4.155330165412399
293,3.5874012222742553
294,4.224612660627197
295,3.6174042989962913
296,4.0
297,2.8756898790679153
298,3.0
299,2.624098975799963
300,3.8397223811203642
301,4.190895084384169
302,4.121053313886964
303,3.4552442297240535
304,4.17272808861201
305,3.8233874136343142
306,4.0
307,4.0
308,2.669758367738151
309,3.845078504463858
310,3.0
311,3.489761803329453
312,3.43433772897002
313,4.0
314,3.4103702993714555
315,3.4963687537148105
316,3.8337912643145633
317,2.8735768302659115
318,3.0
319,3.4046565956110277
320,3.339188151988003
321,3.7061714609896357
322,3.238374446127729
323,3.725391853859166
324,4.129906178959207
325,3.5712275450448967
326,3.889606648047369
327,3.668986298603682
328,3.482255015392236
329,3.1584758563476547
330,3.6153191506769082
331,4.5688699938378265
332,3.1916911193070674
333,2.777597733808341
334,4.2598880545443185
335,3.4809746687471503
336,3.1739735932948228
337,3.8397100312609225
338,3.340678739607719
339,3.5365522844872355
340,3.7044874537547634
341,3.535717436698126
342,2.6991581952610777
343,3.0
344,2.5581393320657746
345,3.2493629531765187
346,3.4844541861002214
347,2.705391855818297
348,3.0
349,3.0
350,2.7311381138110717
351,3.6484875592745234
352,3.6973968811065543
353,3.734764143264913
354,3.0
355,3.570048674012135
356,3.4142252373297715
357,3.749767092445456
358,3.7535926728717577
359,3.588587533280421
360,3.0
361,3.787609456746505
362,4.130766577694959
363,4.215647911164936
364,4.0
365,4.211327754844999
366,4.0
367,4.0
368,3.7434921763535454
369,2.580824146566198
370,3.4302245369734883
371,4.824996956527162
372,3.6780861711212487
373,4.1522566319666785
374,4.577610728616293
375,4.332540978724377
376,4.196256895878351
377,4.742226886062583
378,3.5074987092568777
379,3.314592994459636
380,2.7933566148466795
381,3.8833522683205017
382,4.0
383,3.7728052040891655
384,4.3380998980160355
385,4.0
386,3.8251262544917988
387,3.476814191346392
388,3.838148254109969
389,2.7790484585406077
390,3.547561377363909
391,2.151778427461561
392,3.0
393,3.138119000108322
394,2.7844322062935274
395,3.0
396,3.0
397,3.2219074888156043
398,2.7618506603151007
399,2.511988112406479
400,2.8278476460615742
401,3.4680376350738755
402,3.1843229621229
403,4.0
404,3.670916805559333
405,3.39761877717743
406,3.7470726160994974
